"X","fov","volume","center_x","center_y"
20210,1817,265.615819284126,10293.5216293672,8909.64840347478
20211,1817,149.829100205143,10327.9087796084,8912.33140083752
20212,1817,460.848787939878,10291.0512905327,8913.65929232269
20213,1817,266.850760043904,10280.8240231218,8914.35517918442
20214,1817,451.113615952475,10286.8587252587,8917.21845024991
20215,1817,253.300639217659,10315.553015449,8914.65018312457
20216,1817,221.731645209013,10335.7387610804,8914.94096865813
20217,1817,267.044919122124,10340.4782909069,8915.03558413757
20218,1817,172.909822470089,10331.597304813,8915.34118884924
20219,1817,457.408703603183,10281.2687071838,8920.88445168978
20220,1817,211.893489677957,10247.0687650617,8924.34685896072
20221,1817,369.105793012655,10281.4983449356,8929.18500817411
20222,1817,333.179255165935,10241.5268033007,8926.50851640216
20223,1817,496.159702132175,10331.1238130552,8926.50875793995
20224,1817,1001.67808755568,10265.5018236908,8931.09662113098
20225,1817,105.139446833356,10257.2287724682,8937.5921370418
20226,1817,337.107355080774,10239.6634751922,8939.25422385109
20227,1817,701.102419198112,10300.6407276669,8944.40248005579
20228,1817,323.670564662078,10347.6875291792,8942.37829471798
20229,1817,620.866236005039,10240.5195685759,8947.19484868118
20230,1817,518.476427204712,10247.3466357593,8953.0656087484
20231,1817,397.392411049288,10273.5510683923,8952.44643219571
20232,1817,677.472664285885,10332.9670414614,8954.70272601422
20233,1817,178.343446299308,10355.3214351863,8952.04857581347
20234,1817,1038.78970525347,10241.4624500288,8958.85020138117
20235,1817,570.530750875005,10250.4944522393,8962.68171928261
20236,1817,514.095045838156,10299.2977321581,8976.32980167982
20237,1817,540.375150879378,10246.2544556942,8976.61775696064
20238,1817,826.927620492608,10296.3681034021,8982.60024243354
20239,1817,324.609569262613,10306.0853748282,8980.60389490728
20240,1817,707.171003007536,10292.1942204006,8986.19946053561
20241,1817,273.871430399477,10356.4442138366,8984.2804658532
20242,1817,205.912523164783,10302.2367778116,8991.78375364412
20243,1817,275.082469873656,10268.3217898094,8992.91646541793
20244,1817,679.044616422574,10280.14362519,8996.80423538244
21367,1817,1332.46699252323,10331.0432234125,8803.06592007832
21371,1817,900.939828807544,10365.6747607415,8801.44591759866
21372,1817,404.700894582115,10381.7050129674,8799.7721756862
21374,1817,928.266423551597,10352.3946542495,8804.23070211003
21375,1817,342.299818026079,10388.4883451372,8802.69096453554
21377,1817,539.233628608648,10377.6191763826,8805.61117615212
21386,1817,320.065705656221,10389.0111863319,8809.66766607246
21391,1817,250.131201208038,10384.9194635989,8814.90209235757
21394,1817,236.942343992977,10377.6023507166,8818.7502347337
21397,1817,310.079869422501,10391.4836956173,8816.75889686225
21401,1817,249.693702258469,10357.2582570952,8821.50625038173
21402,1817,473.3097390929,10367.2485017994,8820.16909584376
21403,1817,225.998474721294,10361.3467230177,8819.36609147816
21407,1817,276.156157257048,10385.1041962246,8823.28540774768
21408,1817,205.761722862313,10348.8246848938,8824.79060131332
21412,1817,402.951687646524,10331.2995476027,8826.91435071246
21414,1817,325.750466900294,10374.9776053607,8828.7539588384
21419,1817,349.225359236244,10387.2245214094,8829.99638671287
21422,1817,263.904444169541,10382.2517807462,8833.5831378359
21426,1817,1551.75800563518,10322.409514885,8841.3255046842
21427,1817,208.344516638467,10366.1834051759,8838.53376525586
21428,1817,234.151527408025,10386.6922413935,8838.76640735528
21430,1817,156.643475583465,10379.8293609591,8839.72091359034
21431,1817,436.028276958313,10340.8784338526,8842.23213529843
21432,1817,242.660130134465,10370.955843789,8840.9016383046
21435,1817,401.74751476662,10380.9970318297,8845.62637102374
21436,1817,210.76476709251,10374.692719928,8844.14368604838
21437,1817,251.231102046929,10354.937827282,8846.28509189825
21438,1817,436.638498472769,10367.8363347546,8846.44739244579
21442,1817,342.897999603224,10361.1517727919,8847.49311135551
21443,1817,282.613460218501,10373.7971850751,8850.16728969972
21445,1817,862.395874253414,10334.5173704953,8853.29651175297
21447,1817,279.546899098803,10376.5540439575,8852.77348765497
21448,1817,752.943126648756,10367.0859794416,8856.69415076905
21449,1817,491.569911586524,10390.5038092012,8855.79212902862
21453,1817,138.544792155718,10381.5293713529,8855.37299420868
21459,1817,145.08603458012,10385.5007219139,8860.73515473088
21462,1817,294.939899982367,10360.7879466955,8859.18655510061
21463,1817,343.544331123067,10380.4560289165,8862.14735122292
21466,1817,336.716561401594,10392.0288643665,8861.14716810075
21471,1817,234.12967783106,10356.1049691748,8864.4575411255
21472,1817,446.394039588907,10363.5147504964,8864.37078326531
21476,1817,295.494781805714,10371.0361207213,8864.94596024971
21483,1817,198.913032512503,10376.7223793483,8865.40316591912
21571,1817,189.652676456346,10316.8379030379,8901.51736769834
21574,1817,191.939935664459,10306.7527441142,8903.08115850624
21579,1817,286.498711199323,10331.5188088342,8908.13876000858
21580,1817,225.58602137955,10336.7951840539,8907.98286542356
21583,1817,207.063204138,10325.5551272723,8908.92793219089
21587,1817,135.817340185138,10347.1641719665,8907.47701275673
21589,1817,240.932597890082,10320.9157770365,8912.10869213524
21600,1817,376.148240423528,10361.7175323676,8917.67518342755
21607,1817,132.091677349163,10352.0251874321,8922.95896911968
21617,1817,601.711849636028,10389.5803075308,8923.28798382796
21619,1817,347.880946130531,10313.7774856301,8924.792579624
21633,1817,126.019093926344,10340.2887959142,8926.83255342305
21634,1817,507.265253940766,10358.6949158739,8929.0560970815
21636,1817,191.647614534818,10351.1116562068,8928.03782373416
21637,1817,257.404272266365,10368.0438827652,8927.68054175981
21638,1817,591.482320845812,10389.2577263208,8931.4282647295
21639,1817,348.368594854745,10378.0274698862,8930.19238083916
21648,1817,623.746930581891,10379.264154877,8935.79085107694
21652,1817,375.650293967793,10360.3326580198,8937.68397124564
21653,1817,283.016834810225,10367.7347709979,8936.34902780719
21654,1817,350.003479144485,10384.7215039877,8939.19183630679
21655,1817,315.131762651743,10392.2966427425,8940.24712125804
21658,1817,286.672776730328,10354.5158034647,8941.34097136615
21659,1817,384.950719337762,10368.6596473843,8941.18840387923
21660,1817,295.037600685102,10341.8754366673,8945.38266408599
21662,1817,621.177922052588,10376.7231744351,8945.53020577237
21665,1817,202.417658944037,10357.4528849988,8945.68625727866
21666,1817,655.111310894247,10390.5648330335,8945.44055269858
21667,1817,451.808285095154,10379.6563407443,8949.07743503719
21668,1817,306.328406399503,10352.2103046414,8948.2253399639
21673,1817,340.77783727459,10319.3755070607,8955.54552844323
21679,1817,208.804723565827,10341.960705896,8957.32030907735
21681,1817,337.248948019068,10327.0058164932,8961.9259380672
21688,1817,403.502386297487,10321.4937801611,8968.64114677878
21695,1817,310.771527114682,10318.2902796853,8974.33424669776
21700,1817,233.978685776015,10352.6798611405,8975.67756123253
21701,1817,980.177881063079,10364.4748964682,8979.10669968244
21717,1817,482.573845491248,10369.6144843533,8989.01961718541
21726,1817,381.106025181385,10390.5050731646,8993.52745565908
21889,1817,262.762265937798,10392.8193805824,8799.89820155502
21900,1817,369.123739899487,10379.0716024394,8812.62150225588
21902,1817,547.733658415876,10371.1984845369,8815.33852188854
21907,1817,201.220297060412,10383.6507845171,8818.59834844492
21910,1817,555.981684507702,10391.8886380276,8824.84435937579
21911,1817,191.107781494794,10372.9668613283,8823.72088300726
21913,1817,220.826862355445,10380.4200377375,8827.06175621321
21914,1817,363.350178059379,10360.1451685099,8826.31143068486
21915,1817,681.360415403774,10364.7946271591,8830.71292330123
21917,1817,722.676105135102,10374.2347454853,8835.94571325283
21919,1817,817.104749495859,10392.4265843061,8837.5345473669
21922,1817,339.677386999085,10345.2240705134,8840.16273098555
21925,1817,411.567143153739,10389.0092181086,8844.37456632045
21928,1817,589.381223312413,10338.9596593455,8848.39454277822
21933,1817,503.121681599202,10386.5769189194,8850.80525992335
21940,1817,254.015672366478,10375.1348638592,8858.81636470491
21948,1817,213.340301934055,10386.7882691882,8865.51921173561
21980,1817,239.78597182071,10320.4144887213,8906.05633879022
21982,1817,376.309454297582,10349.6454193772,8916.95324104726
21983,1817,332.204632004908,10323.0291840371,8917.44890425341
21984,1817,358.352424304889,10356.141797938,8918.68336688849
21985,1817,184.634113489081,10371.8870187168,8917.00455527426
21987,1817,308.444441557948,10328.2269250396,8919.64684814536
21988,1817,256.783207374622,10317.8408185144,8919.98708391236
21989,1817,465.381468613657,10364.0363954969,8921.75547769962
21990,1817,205.460314202128,10377.4598221142,8920.26706936387
21992,1817,269.457395325654,10341.0812169041,8921.50238324013
21993,1817,275.435190605038,10370.2251306415,8922.3877104691
21994,1817,344.005958599731,10380.4623339378,8924.63948667223
21995,1817,207.61722898354,10307.1033645009,8924.29957943551
21997,1817,253.392307905564,10321.4528993925,8924.85311375855
21998,1817,229.559971186247,10374.9359045576,8925.37411407976
22006,1817,373.602662831836,10367.7454373869,8931.87342974245
22008,1817,615.695765326186,10350.4522931384,8935.49075993933
22013,1817,674.113901252748,10362.2430145639,8948.08752070032
22015,1817,290.508681782979,10346.2942567402,8947.15410703819
22016,1817,392.822029201893,10369.1044723307,8947.91235185272
22022,1817,248.056704586146,10326.7433770896,8956.61826497277
22023,1817,163.920368446195,10349.5798248216,8953.21362114459
22024,1817,342.484163149239,10368.6260062583,8953.85253240984
22030,1817,228.402087897974,10315.4662550275,8967.28797304159
22036,1817,211.218143741162,10310.997968555,8979.08029057803
22037,1817,326.27842659422,10348.7355683714,8980.00185830431
22038,1817,909.781195860184,10375.1858372194,8982.56160264998
22041,1817,779.812273035461,10386.8504541151,8986.48606184399
22045,1817,352.701330481769,10361.3602174621,8988.13597731909
22047,1817,428.213469153087,10377.9912099523,8993.05997353651
22048,1817,498.831538507599,10393.8618146392,8995.32286728217
22051,1817,473.340812717099,10382.8108505011,8997.75494845351
22052,1817,483.761156762557,10367.4779635133,8995.40630171619
3062,1817,369.161313472335,10375.20833498,8999.73563798027
19895,1818,756.475736642335,10049.9930453514,8803.01545558054
19897,1818,753.424781388437,10040.7084824374,8804.95199120969
19898,1818,646.245517018179,10037.9897398254,8803.55807253556
19899,1818,1238.94235146492,10088.9121318871,8806.72152372913
19900,1818,584.967150327561,10100.5754822273,8804.09618326901
19901,1818,447.79641583167,10145.6275696923,8805.07613062134
19902,1818,911.586263753558,10068.9172854483,8807.56845584427
19903,1818,509.31819027699,10123.7051814616,8805.37881500982
19904,1818,576.531947188187,10114.5432395775,8808.83143716505
